Htno,Subcode,Subname,Internals,Grade,Credits
20B81A12C0,R2022125,FOSS LAB,13,A,1.0
20B81A12C0,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A12C0,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A12C1,R2022054,JAVA PROGRAMMING,24,D,3.0
20B81A12C1,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,28,D,3.0
20B81A12C1,R2022121,STATISTICS WITH R,22,D,3.0
20B81A12C1,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,23,D,3.0
20B81A12C1,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,20,D,3.0
20B81A12C1,R2022124,UML LAB,15,A+,2.0
20B81A12C1,R2022125,FOSS LAB,13,A,1.0
20B81A12C1,R2022126,JAVA PROGRAMMING LAB,13,A+,1.5
20B81A12C1,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A12C2,R2022054,JAVA PROGRAMMING,28,C,3.0
20B81A12C2,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,27,B,3.0
20B81A12C2,R2022121,STATISTICS WITH R,28,B,3.0
20B81A12C2,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,27,D,3.0
20B81A12C2,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,22,C,3.0
20B81A12C2,R2022124,UML LAB,15,A+,2.0
20B81A12C2,R2022125,FOSS LAB,13,A,1.0
20B81A12C2,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A12C2,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A12C3,R2022054,JAVA PROGRAMMING,24,D,3.0
20B81A12C3,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,25,D,3.0
20B81A12C3,R2022121,STATISTICS WITH R,22,E,3.0
20B81A12C3,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,21,E,3.0
20B81A12C3,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,18,E,3.0
20B81A12C3,R2022124,UML LAB,12,A,2.0
20B81A12C3,R2022125,FOSS LAB,12,A,1.0
20B81A12C3,R2022126,JAVA PROGRAMMING LAB,13,A+,1.5
20B81A12C3,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,B,2.0
20B81A12C4,R2022054,JAVA PROGRAMMING,30,C,3.0
20B81A12C4,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,29,A,3.0
20B81A12C4,R2022121,STATISTICS WITH R,30,C,3.0
20B81A12C4,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,28,C,3.0
20B81A12C4,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,28,C,3.0
20B81A12C4,R2022124,UML LAB,15,A+,2.0
20B81A12C4,R2022125,FOSS LAB,13,A,1.0
20B81A12C4,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A12C4,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A12C5,R2022054,JAVA PROGRAMMING,30,C,3.0
20B81A12C5,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,29,B,3.0
20B81A12C5,R2022121,STATISTICS WITH R,30,D,3.0
20B81A12C5,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,28,C,3.0
20B81A12C5,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,28,C,3.0
20B81A12C5,R2022124,UML LAB,15,A+,2.0
20B81A12C5,R2022125,FOSS LAB,13,A,1.0
20B81A12C5,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A12C5,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B85A0104,R1922013,ENGINEERING GEOLOGY,15,F,0.0
20B85A0104,R1922014,TRANSPORTATION ENGINEERING-II,12,F,0.0
20B85A0106,R1922011,STRENGTH OF MATERIALS-II,17,F,0.0
20B85A0202,R1922024,CONTROL SYSTEMS,18,F,0.0
20B85A0211,R1922024,CONTROL SYSTEMS,18,F,0.0
20B85A0212,R1922023,DIGITAL ELECTRONICS,21,F,0.0
20B85A0212,R1922024,CONTROL SYSTEMS,14,F,0.0
20B85A0212,R1922025,POWER SYSTEMS-I,19,C,3.0
20B85A0212,R1922026,SIGNALS AND SYSTEMS,18,F,0.0
20B85A0213,R1922024,CONTROL SYSTEMS,19,D,3.0
20B85A0218,R1922021,ELECTRICAL MEASUREMENTS & INSTRUMENTATIO,21,C,3.0
20B85A0218,R1922024,CONTROL SYSTEMS,19,D,3.0
20B85A0220,R1922024,CONTROL SYSTEMS,18,D,3.0
20B85A0222,R1922026,SIGNALS AND SYSTEMS,24,C,3.0
20B85A0224,R1922023,DIGITAL ELECTRONICS,19,D,3.0
20B85A0227,R1922023,DIGITAL ELECTRONICS,20,C,3.0
20B85A0228,R1922024,CONTROL SYSTEMS,12,F,0.0
20B85A0228,R1922026,SIGNALS AND SYSTEMS,21,ABSENT,0.0
20B85A0232,R1922026,SIGNALS AND SYSTEMS,22,C,3.0
20B85A0233,R1922025,POWER SYSTEMS-I,18,ABSENT,0.0
20B85A0233,R1922026,SIGNALS AND SYSTEMS,21,F,0.0
20B85A0234,R1922022,ELECTRICAL MACHINES-II,18,F,0.0
20B85A0234,R1922025,POWER SYSTEMS-I,18,D,3.0
20B85A0240,R1922023,DIGITAL ELECTRONICS,20,D,3.0
20B85A0241,R1922023,DIGITAL ELECTRONICS,21,C,3.0
20B85A0256,R1922023,DIGITAL ELECTRONICS,21,D,3.0
20B85A0266,R1922023,DIGITAL ELECTRONICS,21,F,0.0
20B85A0267,R1922024,CONTROL SYSTEMS,19,D,3.0
20B85A0269,R1922023,DIGITAL ELECTRONICS,21,F,0.0
20B85A0271,R1922023,DIGITAL ELECTRONICS,18,D,3.0
20B85A0273,R1922023,DIGITAL ELECTRONICS,21,C,3.0
20B85A0273,R1922024,CONTROL SYSTEMS,18,C,3.0
20B85A0276,R1922023,DIGITAL ELECTRONICS,21,D,3.0
20B85A0304,R1922031,COMPLEX VARIABLES & STATISTICAL METHODS,22,C,3.0
20B85A0304,R1922036,DESIGN OF MACHINE MEMBERS-I,23,C,3.0
20B85A0306,R1922031,COMPLEX VARIABLES & STATISTICAL METHODS,19,F,0.0
20B85A0310,R1922031,COMPLEX VARIABLES & STATISTICAL METHODS,21,F,0.0
20B85A0310,R1922034,FLUID MECHANICS & HYDRAULIC MACHINES,19,C,3.0
20B85A0315,R1922034,FLUID MECHANICS & HYDRAULIC MACHINES,17,C,3.0
20B85A0319,R1922031,COMPLEX VARIABLES & STATISTICAL METHODS,19,F,0.0
20B85A0322,R1922034,FLUID MECHANICS & HYDRAULIC MACHINES,18,C,3.0
20B85A0323,R1922031,COMPLEX VARIABLES & STATISTICAL METHODS,20,F,0.0
20B85A0330,R1922031,COMPLEX VARIABLES & STATISTICAL METHODS,16,F,0.0
20B85A0336,R1922031,COMPLEX VARIABLES & STATISTICAL METHODS,19,F,0.0
20B85A0336,R1922035,METAL CUTTING & MACHINE TOOLS,20,F,0.0
20B85A0336,R1922036,DESIGN OF MACHINE MEMBERS-I,21,F,0.0
20B85A0339,R1922031,COMPLEX VARIABLES & STATISTICAL METHODS,19,C,3.0
20B85A0340,R1922031,COMPLEX VARIABLES & STATISTICAL METHODS,19,F,0.0
20B85A0340,R1922036,DESIGN OF MACHINE MEMBERS-I,22,F,0.0
20B85A0345,R1922031,COMPLEX VARIABLES & STATISTICAL METHODS,21,F,0.0
20B85A0346,R1922031,COMPLEX VARIABLES & STATISTICAL METHODS,21,F,0.0
20B85A0346,R1922033,APPLIED THERMODYNAMICS,24,B,3.0
20B85A0346,R1922035,METAL CUTTING & MACHINE TOOLS,23,F,0.0
20B85A0404,R1922043,ELECTROMAGNETIC WAVES AND TRANSMISSION L,20,B,3.0
20B85A0408,R1922043,ELECTROMAGNETIC WAVES AND TRANSMISSION L,21,F,0.0
20B85A0409,R1922042,LINEAR CONTROL SYSTEMS,18,F,0.0
20B85A0414,R1922041,ELECTRONIC CIRCUIT ANALYSIS,16,ABSENT,0.0
20B85A0414,R1922042,LINEAR CONTROL SYSTEMS,16,F,0.0
20B85A0414,R1922043,ELECTROMAGNETIC WAVES AND TRANSMISSION L,19,F,0.0
20B85A0414,R1922044,ANALOG COMMUNICATIONS,21,ABSENT,0.0
20B85A0506,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,21,C,3.0
20B85A0507,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,22,C,3.0
20B85A0508,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,19,B,3.0
20B85A0511,R1922051,PROBABILITY AND STATISTICS,13,D,3.0
20B85A0515,R1922054,DATABASE MANAGEMENT SYSTEMS,19,C,4.0
20B85A0516,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,19,C,3.0
20B85A1203,R1922121,OPERATING SYSTEMS,16,C,3.0
20HK1A0101,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,26,D,3.0
20HK1A0101,R2022012,STRENGTH OF MATERIALS-II,23,E,3.0
20HK1A0101,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,16,D,3.0
20HK1A0101,R2022014,ENVIRONMENTAL ENGINEERING,22,C,3.0
20HK1A0101,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,26,D,3.0
20HK1A0101,R2022016,ENVIRONMENTAL ENGINEERING LAB,14,B,1.5
20HK1A0101,R2022017,STRENGTH OF MATERIAL LAB,13,A,1.5
20HK1A0101,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,15,B,1.5
20HK1A0101,R2022019,SKILL ORIENTED COURSE*,0,A+,2.0
20HK1A0102,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,19,F,0.0
20HK1A0102,R2022012,STRENGTH OF MATERIALS-II,18,F,0.0
20HK1A0102,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,11,F,0.0
20HK1A0102,R2022014,ENVIRONMENTAL ENGINEERING,16,E,3.0
20HK1A0102,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,25,F,0.0
20HK1A0102,R2022016,ENVIRONMENTAL ENGINEERING LAB,11,F,0.0
20HK1A0102,R2022017,STRENGTH OF MATERIAL LAB,11,C,1.5
20HK1A0102,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,9,F,0.0
20HK1A0102,R2022019,SKILL ORIENTED COURSE*,0,B,2.0
20HK1A0103,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,27,A,3.0
20HK1A0103,R2022012,STRENGTH OF MATERIALS-II,20,D,3.0
20HK1A0103,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,22,A+,3.0
20HK1A0103,R2022014,ENVIRONMENTAL ENGINEERING,22,B,3.0
20HK1A0103,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,29,B,3.0
20HK1A0103,R2022016,ENVIRONMENTAL ENGINEERING LAB,14,A+,1.5
20HK1A0103,R2022017,STRENGTH OF MATERIAL LAB,14,A,1.5
20HK1A0103,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,14,A,1.5
20HK1A0103,R2022019,SKILL ORIENTED COURSE*,0,A+,2.0
20HK1A0405,R2022041,ELECTRONIC CIRCUIT ANALYSIS,17,E,3.0
20HK1A0405,R2022042,DIGITAL IC DESIGN,18,E,3.0
20HK1A0405,R2022043,ANALOG COMMUNICATIONS,18,E,3.0
20HK1A0405,R2022044,LINEAR CONTROL SYSTEMS,13,E,3.0
20HK1A0405,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,20,D,3.0
20HK1A0405,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,8,C,1.5
20HK1A0405,R2022047,ANALOG COMMUNICATIONS LAB,12,A,1.5
20HK1A0405,R2022048,DIGITAL IC DESIGN LAB,9,D,1.5
20HK1A0405,R2022049,SOFT SKILLS,0,A,2.0
20HK1A0405,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20HK1A0406,R2022041,ELECTRONIC CIRCUIT ANALYSIS,14,F,0.0
20HK1A0406,R2022042,DIGITAL IC DESIGN,9,F,0.0
20HK1A0406,R2022043,ANALOG COMMUNICATIONS,12,F,0.0
20HK1A0406,R2022044,LINEAR CONTROL SYSTEMS,17,F,0.0
20HK1A0406,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,10,F,0.0
20HK1A0406,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,8,C,1.5
20HK1A0406,R2022047,ANALOG COMMUNICATIONS LAB,12,A,1.5
20HK1A0406,R2022048,DIGITAL IC DESIGN LAB,9,D,1.5
20HK1A0406,R2022049,SOFT SKILLS,0,A,2.0
20HK1A0406,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20HK1A0409,R2022041,ELECTRONIC CIRCUIT ANALYSIS,13,F,0.0
20HK1A0409,R2022042,DIGITAL IC DESIGN,8,F,0.0
20HK1A0409,R2022043,ANALOG COMMUNICATIONS,15,F,0.0
20HK1A0409,R2022044,LINEAR CONTROL SYSTEMS,11,F,0.0
20HK1A0409,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,10,F,0.0
20HK1A0409,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,8,C,1.5
20HK1A0409,R2022047,ANALOG COMMUNICATIONS LAB,12,A,1.5
20HK1A0409,R2022048,DIGITAL IC DESIGN LAB,9,D,1.5
20HK1A0409,R2022049,SOFT SKILLS,0,A,2.0
20HK1A0409,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20HK1A0503,R2022051,PROBABILITY AND STATISTICS,21,E,3.0
20HK1A0503,R2022052,DATABASE MANAGEMENT SYSTEMS,26,C,3.0
20HK1A0503,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,24,D,3.0
20HK1A0503,R2022054,JAVA PROGRAMMING,24,D,3.0
20HK1A0503,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,26,C,3.0
20HK1A0503,R2022056,DATABASE MANAGEMENT SYSTEMS LAB,12,A,1.0
20HK1A0503,R2022057,R PROGRAMMING LAB,12,A,2.0
20HK1A0503,R2022058,JAVA PROGRAMMING LAB,14,A,1.5
20HK1A0503,R2022059,APPLICATIONS OF PYTHON-PANDAS(SKILL ORIE,0,A,2.0
20HK1A0504,R2022051,PROBABILITY AND STATISTICS,29,A,3.0
20HK1A0504,R2022052,DATABASE MANAGEMENT SYSTEMS,30,C,3.0
20HK1A0504,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,28,C,3.0
20HK1A0504,R2022054,JAVA PROGRAMMING,28,F,0.0
20HK1A0504,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,26,C,3.0
20HK1A0504,R2022056,DATABASE MANAGEMENT SYSTEMS LAB,14,A+,1.0
20HK1A0504,R2022057,R PROGRAMMING LAB,14,A+,2.0
20HK1A0504,R2022058,JAVA PROGRAMMING LAB,14,A+,1.5
20HK1A0504,R2022059,APPLICATIONS OF PYTHON-PANDAS(SKILL ORIE,0,A,2.0
20HK1A0505,R2022051,PROBABILITY AND STATISTICS,28,D,3.0
20HK1A0505,R2022052,DATABASE MANAGEMENT SYSTEMS,28,B,3.0
20HK1A0505,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,30,A,3.0
20HK1A0505,R2022054,JAVA PROGRAMMING,26,B,3.0
20HK1A0505,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,27,B,3.0
20HK1A0505,R2022056,DATABASE MANAGEMENT SYSTEMS LAB,13,A+,1.0
20HK1A0505,R2022057,R PROGRAMMING LAB,14,A+,2.0
20HK1A0505,R2022058,JAVA PROGRAMMING LAB,15,A+,1.5
20HK1A0505,R2022059,APPLICATIONS OF PYTHON-PANDAS(SKILL ORIE,0,A,2.0
20HK1A0510,R2022051,PROBABILITY AND STATISTICS,28,D,3.0
20HK1A0510,R2022052,DATABASE MANAGEMENT SYSTEMS,27,D,3.0
20HK1A0510,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,28,D,3.0
20HK1A0510,R2022054,JAVA PROGRAMMING,28,D,3.0
20HK1A0510,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,25,D,3.0
20HK1A0510,R2022056,DATABASE MANAGEMENT SYSTEMS LAB,14,A+,1.0
20HK1A0510,R2022057,R PROGRAMMING LAB,13,A+,2.0
20HK1A0510,R2022058,JAVA PROGRAMMING LAB,13,A+,1.5
20HK1A0510,R2022059,APPLICATIONS OF PYTHON-PANDAS(SKILL ORIE,0,A+,2.0
20HK1A0512,R2022051,PROBABILITY AND STATISTICS,22,C,3.0
20HK1A0512,R2022052,DATABASE MANAGEMENT SYSTEMS,29,A,3.0
20HK1A0512,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,27,B,3.0
20HK1A0512,R2022054,JAVA PROGRAMMING,29,C,3.0
20HK1A0512,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,25,D,3.0
20HK1A0512,R2022056,DATABASE MANAGEMENT SYSTEMS LAB,14,A+,1.0
20HK1A0512,R2022057,R PROGRAMMING LAB,13,A+,2.0
20HK1A0512,R2022058,JAVA PROGRAMMING LAB,13,A+,1.5
20HK1A0512,R2022059,APPLICATIONS OF PYTHON-PANDAS(SKILL ORIE,0,A,2.0
20HK1A0517,R2022051,PROBABILITY AND STATISTICS,26,D,3.0
20HK1A0517,R2022052,DATABASE MANAGEMENT SYSTEMS,26,D,3.0
20HK1A0517,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,28,D,3.0
20HK1A0517,R2022054,JAVA PROGRAMMING,28,D,3.0
20HK1A0517,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,26,C,3.0
20HK1A0517,R2022056,DATABASE MANAGEMENT SYSTEMS LAB,15,A+,1.0
20HK1A0517,R2022057,R PROGRAMMING LAB,14,A+,2.0
20HK1A0517,R2022058,JAVA PROGRAMMING LAB,13,A+,1.5
20HK1A0517,R2022059,APPLICATIONS OF PYTHON-PANDAS(SKILL ORIE,0,A+,2.0
20HK1A0525,R2022051,PROBABILITY AND STATISTICS,23,B,3.0
20HK1A0525,R2022052,DATABASE MANAGEMENT SYSTEMS,28,C,3.0
20HK1A0525,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,21,C,3.0
20HK1A0525,R2022054,JAVA PROGRAMMING,27,A,3.0
20HK1A0525,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,25,B,3.0
20HK1A0525,R2022056,DATABASE MANAGEMENT SYSTEMS LAB,13,A+,1.0
20HK1A0525,R2022057,R PROGRAMMING LAB,13,A+,2.0
20HK1A0525,R2022058,JAVA PROGRAMMING LAB,13,A,1.5
20HK1A0525,R2022059,APPLICATIONS OF PYTHON-PANDAS(SKILL ORIE,0,A+,2.0
20HK1A0529,R2022051,PROBABILITY AND STATISTICS,24,D,3.0
20HK1A0529,R2022052,DATABASE MANAGEMENT SYSTEMS,23,D,3.0
20HK1A0529,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,26,D,3.0
20HK1A0529,R2022054,JAVA PROGRAMMING,25,F,0.0
20HK1A0529,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,26,C,3.0
20HK1A0529,R2022056,DATABASE MANAGEMENT SYSTEMS LAB,14,A+,1.0
20HK1A0529,R2022057,R PROGRAMMING LAB,13,A+,2.0
20HK1A0529,R2022058,JAVA PROGRAMMING LAB,13,A,1.5
20HK1A0529,R2022059,APPLICATIONS OF PYTHON-PANDAS(SKILL ORIE,0,A+,2.0
20HK1A0533,R2022051,PROBABILITY AND STATISTICS,18,F,0.0
20HK1A0533,R2022052,DATABASE MANAGEMENT SYSTEMS,16,F,0.0
20HK1A0533,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,22,F,0.0
20HK1A0533,R2022054,JAVA PROGRAMMING,24,D,3.0
20HK1A0533,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,24,E,3.0
20HK1A0533,R2022056,DATABASE MANAGEMENT SYSTEMS LAB,12,A,1.0
20HK1A0533,R2022057,R PROGRAMMING LAB,13,A,2.0
20HK1A0533,R2022058,JAVA PROGRAMMING LAB,13,A+,1.5
20HK1A0533,R2022059,APPLICATIONS OF PYTHON-PANDAS(SKILL ORIE,0,A,2.0
20HK1A0534,R2022051,PROBABILITY AND STATISTICS,30,A,3.0
20HK1A0534,R2022052,DATABASE MANAGEMENT SYSTEMS,30,C,3.0
20HK1A0534,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,28,C,3.0
20HK1A0534,R2022054,JAVA PROGRAMMING,28,C,3.0
20HK1A0534,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,28,B,3.0
20HK1A0534,R2022056,DATABASE MANAGEMENT SYSTEMS LAB,14,A+,1.0
20HK1A0534,R2022057,R PROGRAMMING LAB,14,A+,2.0
20HK1A0534,R2022058,JAVA PROGRAMMING LAB,14,A+,1.5
20HK1A0534,R2022059,APPLICATIONS OF PYTHON-PANDAS(SKILL ORIE,0,A,2.0
20HK5A0206,R1922021,ELECTRICAL MEASUREMENTS & INSTRUMENTATIO,21,C,3.0
20ME1A0402,R2022041,ELECTRONIC CIRCUIT ANALYSIS,13,F,0.0
20ME1A0402,R2022042,DIGITAL IC DESIGN,8,F,0.0
20ME1A0402,R2022043,ANALOG COMMUNICATIONS,14,F,0.0
20ME1A0402,R2022044,LINEAR CONTROL SYSTEMS,14,F,0.0
20ME1A0402,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,16,F,0.0
20ME1A0402,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,8,C,1.5
20ME1A0402,R2022047,ANALOG COMMUNICATIONS LAB,12,A,1.5
20ME1A0402,R2022048,DIGITAL IC DESIGN LAB,9,D,1.5
20ME1A0402,R2022049,SOFT SKILLS,0,B,2.0
20ME1A0402,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
21B85A0101,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,26,A,3.0
21B85A0101,R2022012,STRENGTH OF MATERIALS-II,25,D,3.0
21B85A0101,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,22,B,3.0
21B85A0101,R2022014,ENVIRONMENTAL ENGINEERING,23,D,3.0
21B85A0101,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,25,D,3.0
21B85A0101,R2022016,ENVIRONMENTAL ENGINEERING LAB,14,A,1.5
21B85A0101,R2022017,STRENGTH OF MATERIAL LAB,14,A,1.5
21B85A0101,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,15,A,1.5
21B85A0101,R2022019,SKILL ORIENTED COURSE*,0,A,2.0
21B85A0102,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,25,C,3.0
21B85A0102,R2022012,STRENGTH OF MATERIALS-II,21,E,3.0
21B85A0102,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,20,B,3.0
21B85A0102,R2022014,ENVIRONMENTAL ENGINEERING,23,B,3.0
21B85A0102,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,27,B,3.0
21B85A0102,R2022016,ENVIRONMENTAL ENGINEERING LAB,14,A,1.5
21B85A0102,R2022017,STRENGTH OF MATERIAL LAB,13,A,1.5
21B85A0102,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,12,A,1.5
21B85A0102,R2022019,SKILL ORIENTED COURSE*,0,A+,2.0
21B85A0103,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,16,E,3.0
21B85A0103,R2022012,STRENGTH OF MATERIALS-II,18,F,0.0
21B85A0103,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,15,F,0.0
21B85A0103,R2022014,ENVIRONMENTAL ENGINEERING,19,D,3.0
21B85A0103,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,20,F,0.0
21B85A0103,R2022016,ENVIRONMENTAL ENGINEERING LAB,11,A,1.5
21B85A0103,R2022017,STRENGTH OF MATERIAL LAB,12,A,1.5
21B85A0103,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,12,A,1.5
21B85A0103,R2022019,SKILL ORIENTED COURSE*,0,B,2.0
21B85A0104,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,25,B,3.0
21B85A0104,R2022012,STRENGTH OF MATERIALS-II,21,D,3.0
21B85A0104,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,21,A,3.0
21B85A0104,R2022014,ENVIRONMENTAL ENGINEERING,21,C,3.0
21B85A0104,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,27,C,3.0
21B85A0104,R2022016,ENVIRONMENTAL ENGINEERING LAB,10,B,1.5
21B85A0104,R2022017,STRENGTH OF MATERIAL LAB,10,B,1.5
21B85A0104,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,11,A,1.5
21B85A0104,R2022019,SKILL ORIENTED COURSE*,0,A,2.0
21B85A0105,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,21,B,3.0
21B85A0105,R2022012,STRENGTH OF MATERIALS-II,22,C,3.0
21B85A0105,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,17,D,3.0
21B85A0105,R2022014,ENVIRONMENTAL ENGINEERING,23,B,3.0
21B85A0105,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,24,B,3.0
21B85A0105,R2022016,ENVIRONMENTAL ENGINEERING LAB,13,B,1.5
21B85A0105,R2022017,STRENGTH OF MATERIAL LAB,13,A,1.5
21B85A0105,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,14,A+,1.5
21B85A0105,R2022019,SKILL ORIENTED COURSE*,0,B,2.0
21B85A0106,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,14,F,0.0
21B85A0106,R2022012,STRENGTH OF MATERIALS-II,18,E,3.0
21B85A0106,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,18,E,3.0
21B85A0106,R2022014,ENVIRONMENTAL ENGINEERING,19,D,3.0
21B85A0106,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,18,D,3.0
21B85A0106,R2022016,ENVIRONMENTAL ENGINEERING LAB,12,B,1.5
21B85A0106,R2022017,STRENGTH OF MATERIAL LAB,10,F,0.0
21B85A0106,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,5,E,1.5
21B85A0106,R2022019,SKILL ORIENTED COURSE*,0,C,2.0
21B85A0107,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,22,B,3.0
21B85A0107,R2022012,STRENGTH OF MATERIALS-II,24,D,3.0
21B85A0107,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,18,E,3.0
21B85A0107,R2022014,ENVIRONMENTAL ENGINEERING,22,C,3.0
21B85A0107,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,22,F,0.0
21B85A0107,R2022016,ENVIRONMENTAL ENGINEERING LAB,11,B,1.5
21B85A0107,R2022017,STRENGTH OF MATERIAL LAB,12,B,1.5
21B85A0107,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,13,A,1.5
21B85A0107,R2022019,SKILL ORIENTED COURSE*,0,A,2.0
21B85A0108,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,26,C,3.0
21B85A0108,R2022012,STRENGTH OF MATERIALS-II,27,B,3.0
